7.03E+00,2.17E+01,4.73E+00,1.72E+01,9.37E+00,2.86E+01,9.18E+00,3.14E+01,7.43E+00,2.52E+01,5.82E+00,2.16E+01,1.22E-02
1.03E+01,3.28E+01,7.03E+00,2.17E+01,4.73E+00,1.72E+01,9.37E+00,2.86E+01,9.18E+00,3.14E+01,7.43E+00,2.52E+01,3.98E-02
1.25E+01,3.73E+01,1.03E+01,3.28E+01,7.03E+00,2.17E+01,4.73E+00,1.72E+01,9.37E+00,2.86E+01,9.18E+00,3.14E+01,7.82E-02
1.21E+01,3.57E+01,1.25E+01,3.73E+01,1.03E+01,3.28E+01,7.03E+00,2.17E+01,4.73E+00,1.72E+01,9.37E+00,2.86E+01,3.73E-02
7.43E+00,2.40E+01,8.40E+00,2.61E+01,9.75E+00,2.96E+01,8.60E+00,2.76E+01,7.82E+00,2.47E+01,1.01E+01,3.51E+01,6.17E-02
7.03E+00,2.28E+01,7.43E+00,2.40E+01,8.40E+00,2.61E+01,9.75E+00,2.96E+01,8.60E+00,2.76E+01,7.82E+00,2.47E+01,5.52E-02
8.98E+00,2.94E+01,7.03E+00,2.28E+01,7.43E+00,2.40E+01,8.40E+00,2.61E+01,9.75E+00,2.96E+01,8.60E+00,2.76E+01,5.45E-02
3.27E+00,1.60E+01,8.98E+00,2.94E+01,7.03E+00,2.28E+01,7.43E+00,2.40E+01,8.40E+00,2.61E+01,9.75E+00,2.96E+01,4.41E-02
6.62E+00,1.87E+01,3.27E+00,1.60E+01,8.98E+00,2.94E+01,7.03E+00,2.28E+01,7.43E+00,2.40E+01,8.40E+00,2.61E+01,2.72E-02
7.42E+00,2.04E+01,6.62E+00,1.87E+01,3.27E+00,1.60E+01,8.98E+00,2.94E+01,7.03E+00,2.28E+01,7.43E+00,2.40E+01,0.00E+00
5.17E+00,1.90E+01,7.42E+00,2.04E+01,6.62E+00,1.87E+01,3.27E+00,1.60E+01,8.98E+00,2.94E+01,7.03E+00,2.28E+01,7.70E-02
6.63E+00,2.17E+01,5.17E+00,1.90E+01,7.42E+00,2.04E+01,6.62E+00,1.87E+01,3.27E+00,1.60E+01,8.98E+00,2.94E+01,1.09E-01
9.37E+00,3.14E+01,6.63E+00,2.17E+01,5.17E+00,1.90E+01,7.42E+00,2.04E+01,6.62E+00,1.87E+01,3.27E+00,1.60E+01,3.67E-02
6.02E+00,1.94E+01,9.37E+00,3.14E+01,6.63E+00,2.17E+01,5.17E+00,1.90E+01,7.42E+00,2.04E+01,6.62E+00,1.87E+01,8.02E-02
8.40E+00,2.54E+01,6.02E+00,1.94E+01,9.37E+00,3.14E+01,6.63E+00,2.17E+01,5.17E+00,1.90E+01,7.42E+00,2.04E+01,8.16E-02
8.78E+00,2.55E+01,8.40E+00,2.54E+01,6.02E+00,1.94E+01,9.37E+00,3.14E+01,6.63E+00,2.17E+01,5.17E+00,1.90E+01,4.19E-02
9.74E+00,2.71E+01,8.78E+00,2.55E+01,8.40E+00,2.54E+01,6.02E+00,1.94E+01,9.37E+00,3.14E+01,6.63E+00,2.17E+01,9.29E-02
1.03E+01,2.64E+01,9.74E+00,2.71E+01,8.78E+00,2.55E+01,8.40E+00,2.54E+01,6.02E+00,1.94E+01,9.37E+00,3.14E+01,1.17E-01
6.62E+00,1.77E+01,1.03E+01,2.64E+01,9.74E+00,2.71E+01,8.78E+00,2.55E+01,8.40E+00,2.54E+01,6.02E+00,1.94E+01,1.02E-01
8.39E+00,2.30E+01,6.62E+00,1.77E+01,1.03E+01,2.64E+01,9.74E+00,2.71E+01,8.78E+00,2.55E+01,8.40E+00,2.54E+01,5.96E-02
1.15E+01,3.56E+01,8.39E+00,2.30E+01,6.62E+00,1.77E+01,1.03E+01,2.64E+01,9.74E+00,2.71E+01,8.78E+00,2.55E+01,4.02E-02
1.09E+01,2.65E+01,1.15E+01,3.56E+01,8.39E+00,2.30E+01,6.62E+00,1.77E+01,1.03E+01,2.64E+01,9.74E+00,2.71E+01,1.01E-01
8.19E+00,1.96E+01,1.09E+01,2.65E+01,1.15E+01,3.56E+01,8.39E+00,2.30E+01,6.62E+00,1.77E+01,1.03E+01,2.64E+01,6.91E-02
8.77E+00,2.15E+01,8.19E+00,1.96E+01,1.09E+01,2.65E+01,1.15E+01,3.56E+01,8.39E+00,2.30E+01,6.62E+00,1.77E+01,9.35E-02
