9.34E+00,2.15E+01,9.15E+00,2.10E+01,9.73E+00,2.26E+01,9.35E+00,2.25E+01,8.97E+00,2.25E+01,1.09E+01,2.73E+01,1.14E-01
8.96E+00,2.10E+01,9.34E+00,2.15E+01,9.15E+00,2.10E+01,9.73E+00,2.26E+01,9.35E+00,2.25E+01,8.97E+00,2.25E+01,5.36E-02
8.96E+00,2.10E+01,8.96E+00,2.10E+01,9.34E+00,2.15E+01,9.15E+00,2.10E+01,9.73E+00,2.26E+01,9.35E+00,2.25E+01,8.66E-02
9.15E+00,2.06E+01,8.96E+00,2.10E+01,8.96E+00,2.10E+01,9.34E+00,2.15E+01,9.15E+00,2.10E+01,9.73E+00,2.26E+01,0.00E+00
1.11E+01,3.09E+01,9.15E+00,2.06E+01,8.96E+00,2.10E+01,8.96E+00,2.10E+01,9.34E+00,2.15E+01,9.15E+00,2.10E+01,1.33E-01
1.19E+01,3.44E+01,1.11E+01,3.09E+01,9.15E+00,2.06E+01,8.96E+00,2.10E+01,8.96E+00,2.10E+01,9.34E+00,2.15E+01,6.89E-02
1.09E+01,3.08E+01,1.17E+01,2.91E+01,1.25E+01,3.46E+01,9.93E+00,2.64E+01,1.01E+01,2.79E+01,9.35E+00,2.31E+01,6.92E-02
1.09E+01,2.98E+01,1.09E+01,3.08E+01,1.17E+01,2.91E+01,1.25E+01,3.46E+01,9.93E+00,2.64E+01,1.01E+01,2.79E+01,3.45E-02
1.07E+01,2.65E+01,1.09E+01,2.98E+01,1.09E+01,3.08E+01,1.17E+01,2.91E+01,1.25E+01,3.46E+01,9.93E+00,2.64E+01,3.53E-02
1.07E+01,2.58E+01,1.07E+01,2.65E+01,1.09E+01,2.98E+01,1.09E+01,3.08E+01,1.17E+01,2.91E+01,1.25E+01,3.46E+01,5.45E-02
1.07E+01,2.51E+01,1.07E+01,2.58E+01,1.07E+01,2.65E+01,1.09E+01,2.98E+01,1.09E+01,3.08E+01,1.17E+01,2.91E+01,7.23E-02
1.13E+01,2.59E+01,1.07E+01,2.51E+01,1.07E+01,2.58E+01,1.07E+01,2.65E+01,1.09E+01,2.98E+01,1.09E+01,3.08E+01,4.68E-02
1.13E+01,2.59E+01,1.13E+01,2.59E+01,1.07E+01,2.51E+01,1.07E+01,2.58E+01,1.07E+01,2.65E+01,1.09E+01,2.98E+01,1.17E-01
9.35E+00,2.31E+01,1.13E+01,2.59E+01,1.13E+01,2.59E+01,1.07E+01,2.51E+01,1.07E+01,2.58E+01,1.07E+01,2.65E+01,9.12E-02
