7.99E+00,1.88E+01,7.61E+00,1.81E+01,7.21E+00,1.74E+01,7.99E+00,1.85E+01,8.38E+00,2.01E+01,7.61E+00,1.92E+01,7.21E-02
7.61E+00,1.88E+01,7.99E+00,1.88E+01,7.61E+00,1.81E+01,7.21E+00,1.74E+01,7.99E+00,1.85E+01,8.38E+00,2.01E+01,6.14E-02
7.80E+00,1.88E+01,7.61E+00,1.88E+01,7.99E+00,1.88E+01,7.61E+00,1.81E+01,7.21E+00,1.74E+01,7.99E+00,1.85E+01,7.01E-02
8.00E+00,2.00E+01,7.80E+00,1.88E+01,7.61E+00,1.88E+01,7.99E+00,1.88E+01,7.61E+00,1.81E+01,7.21E+00,1.74E+01,7.95E-02
9.16E+00,2.25E+01,8.00E+00,2.00E+01,7.80E+00,1.88E+01,7.61E+00,1.88E+01,7.99E+00,1.88E+01,7.61E+00,1.81E+01,8.83E-02
1.03E+01,2.21E+01,1.03E+01,2.12E+01,9.72E+00,2.11E+01,8.96E+00,2.10E+01,8.96E+00,2.06E+01,8.38E+00,2.01E+01,2.44E-01
9.72E+00,2.11E+01,1.03E+01,2.21E+01,1.03E+01,2.12E+01,9.72E+00,2.11E+01,8.96E+00,2.10E+01,8.96E+00,2.06E+01,1.05E-01
8.76E+00,1.93E+01,9.72E+00,2.11E+01,1.03E+01,2.21E+01,1.03E+01,2.12E+01,9.72E+00,2.11E+01,8.96E+00,2.10E+01,6.36E-02
8.38E+00,1.85E+01,8.76E+00,1.93E+01,9.72E+00,2.11E+01,1.03E+01,2.21E+01,1.03E+01,2.12E+01,9.72E+00,2.11E+01,4.30E-02
8.57E+00,1.85E+01,8.38E+00,1.85E+01,8.76E+00,1.93E+01,9.72E+00,2.11E+01,1.03E+01,2.21E+01,1.03E+01,2.12E+01,6.43E-02
1.07E+01,2.22E+01,8.57E+00,1.85E+01,8.38E+00,1.85E+01,8.76E+00,1.93E+01,9.72E+00,2.11E+01,1.03E+01,2.21E+01,6.80E-02
1.03E+01,2.03E+01,1.07E+01,2.22E+01,8.57E+00,1.85E+01,8.38E+00,1.85E+01,8.76E+00,1.93E+01,9.72E+00,2.11E+01,7.83E-02
8.57E+00,1.82E+01,1.03E+01,2.03E+01,1.07E+01,2.22E+01,8.57E+00,1.85E+01,8.38E+00,1.85E+01,8.76E+00,1.93E+01,5.87E-02
8.57E+00,1.93E+01,8.57E+00,1.82E+01,1.03E+01,2.03E+01,1.07E+01,2.22E+01,8.57E+00,1.85E+01,8.38E+00,1.85E+01,9.32E-02
