1.08E+01,1.41E+01,1.15E+01,1.36E+01,1.06E+01,1.50E+01,9.07E+00,1.76E+01,8.75E+00,1.90E+01,1.15E-01
1.50E+01,1.34E+01,1.08E+01,1.41E+01,1.15E+01,1.36E+01,1.06E+01,1.50E+01,9.07E+00,1.76E+01,1.65E-02
1.10E+01,1.47E+01,1.50E+01,1.34E+01,1.08E+01,1.41E+01,1.15E+01,1.36E+01,1.06E+01,1.50E+01,1.69E-01
1.33E+01,1.30E+01,1.10E+01,1.47E+01,1.50E+01,1.34E+01,1.08E+01,1.41E+01,1.15E+01,1.36E+01,1.08E-01
1.44E+01,1.29E+01,1.33E+01,1.30E+01,1.10E+01,1.47E+01,1.50E+01,1.34E+01,1.08E+01,1.41E+01,1.03E-01
1.33E+01,1.30E+01,1.44E+01,1.29E+01,1.33E+01,1.30E+01,1.10E+01,1.47E+01,1.50E+01,1.34E+01,9.41E-02
1.10E+01,1.37E+01,1.33E+01,1.30E+01,1.44E+01,1.29E+01,1.33E+01,1.30E+01,1.10E+01,1.47E+01,8.74E-02
1.04E+01,1.41E+01,1.10E+01,1.37E+01,1.33E+01,1.30E+01,1.44E+01,1.29E+01,1.33E+01,1.30E+01,6.20E-02
1.04E+01,1.39E+01,1.04E+01,1.41E+01,1.10E+01,1.37E+01,1.33E+01,1.30E+01,1.44E+01,1.29E+01,7.25E-03
9.57E+00,1.48E+01,9.71E+00,1.53E+01,9.86E+00,1.50E+01,9.43E+00,1.46E+01,9.86E+00,1.41E+01,3.27E-02
1.04E+01,1.39E+01,9.57E+00,1.48E+01,9.71E+00,1.53E+01,9.86E+00,1.50E+01,9.43E+00,1.46E+01,4.03E-02
1.10E+01,1.33E+01,1.04E+01,1.39E+01,9.57E+00,1.48E+01,9.71E+00,1.53E+01,9.86E+00,1.50E+01,7.15E-02
9.57E+00,1.46E+01,1.10E+01,1.33E+01,1.04E+01,1.39E+01,9.57E+00,1.48E+01,9.71E+00,1.53E+01,9.47E-02
9.57E+00,1.44E+01,9.57E+00,1.46E+01,1.10E+01,1.33E+01,1.04E+01,1.39E+01,9.57E+00,1.48E+01,4.14E-02
9.86E+00,1.39E+01,9.57E+00,1.44E+01,9.57E+00,1.46E+01,1.10E+01,1.33E+01,1.04E+01,1.39E+01,5.30E-02
9.30E+00,1.46E+01,9.86E+00,1.39E+01,9.57E+00,1.44E+01,9.57E+00,1.46E+01,1.10E+01,1.33E+01,5.94E-02
9.57E+00,1.48E+01,9.30E+00,1.46E+01,9.86E+00,1.39E+01,9.57E+00,1.44E+01,9.57E+00,1.46E+01,9.82E-02
9.30E+00,1.46E+01,9.57E+00,1.48E+01,9.30E+00,1.46E+01,9.86E+00,1.39E+01,9.57E+00,1.44E+01,7.28E-02
9.30E+00,1.48E+01,9.30E+00,1.46E+01,9.57E+00,1.48E+01,9.30E+00,1.46E+01,9.86E+00,1.39E+01,9.74E-02
9.18E+00,1.51E+01,9.30E+00,1.48E+01,9.30E+00,1.46E+01,9.57E+00,1.48E+01,9.30E+00,1.46E+01,8.01E-02
9.18E+00,1.51E+01,9.18E+00,1.51E+01,9.30E+00,1.48E+01,9.30E+00,1.46E+01,9.57E+00,1.48E+01,6.49E-02
1.08E+01,1.39E+01,9.18E+00,1.51E+01,9.18E+00,1.51E+01,9.30E+00,1.48E+01,9.30E+00,1.46E+01,7.82E-02
1.06E+01,1.41E+01,1.08E+01,1.39E+01,9.18E+00,1.51E+01,9.18E+00,1.51E+01,9.30E+00,1.48E+01,7.49E-02
1.13E+01,1.33E+01,1.06E+01,1.41E+01,1.08E+01,1.39E+01,9.18E+00,1.51E+01,9.18E+00,1.51E+01,5.72E-02
1.44E+01,1.22E+01,1.13E+01,1.33E+01,1.06E+01,1.41E+01,1.08E+01,1.39E+01,9.18E+00,1.51E+01,4.35E-02
1.57E+01,1.22E+01,1.44E+01,1.22E+01,1.13E+01,1.33E+01,1.06E+01,1.41E+01,1.08E+01,1.39E+01,6.00E-02
1.38E+01,1.24E+01,1.57E+01,1.22E+01,1.44E+01,1.22E+01,1.13E+01,1.33E+01,1.06E+01,1.41E+01,6.13E-02
9.86E+00,1.48E+01,1.38E+01,1.24E+01,1.57E+01,1.22E+01,1.44E+01,1.22E+01,1.13E+01,1.33E+01,6.23E-02
1.08E+01,1.37E+01,9.86E+00,1.48E+01,1.38E+01,1.24E+01,1.57E+01,1.22E+01,1.44E+01,1.22E+01,6.39E-02
1.44E+01,1.24E+01,1.08E+01,1.37E+01,9.86E+00,1.48E+01,1.38E+01,1.24E+01,1.57E+01,1.22E+01,5.41E-02
1.57E+01,1.19E+01,1.44E+01,1.24E+01,1.08E+01,1.37E+01,9.86E+00,1.48E+01,1.38E+01,1.24E+01,6.70E-02
1.21E+01,1.29E+01,1.57E+01,1.19E+01,1.44E+01,1.24E+01,1.08E+01,1.37E+01,9.86E+00,1.48E+01,5.68E-02
1.44E+01,1.24E+01,1.21E+01,1.29E+01,1.57E+01,1.19E+01,1.44E+01,1.24E+01,1.08E+01,1.37E+01,3.88E-02
1.44E+01,1.24E+01,1.44E+01,1.24E+01,1.21E+01,1.29E+01,1.57E+01,1.19E+01,1.44E+01,1.24E+01,6.48E-02
9.18E+00,1.58E+01,9.71E+00,1.48E+01,9.43E+00,1.55E+01,1.06E+01,1.45E+01,1.44E+01,1.29E+01,6.18E-02
9.71E+00,1.50E+01,9.18E+00,1.58E+01,9.71E+00,1.48E+01,9.43E+00,1.55E+01,1.06E+01,1.45E+01,5.91E-02
9.86E+00,1.48E+01,9.71E+00,1.50E+01,9.18E+00,1.58E+01,9.71E+00,1.48E+01,9.43E+00,1.55E+01,4.34E-02
1.02E+01,1.41E+01,9.86E+00,1.48E+01,9.71E+00,1.50E+01,9.18E+00,1.58E+01,9.71E+00,1.48E+01,5.63E-02
1.04E+01,1.39E+01,1.02E+01,1.41E+01,9.86E+00,1.48E+01,9.71E+00,1.50E+01,9.18E+00,1.58E+01,6.40E-02
9.86E+00,1.46E+01,1.04E+01,1.39E+01,1.02E+01,1.41E+01,9.86E+00,1.48E+01,9.71E+00,1.50E+01,5.19E-02
9.71E+00,1.46E+01,9.86E+00,1.46E+01,1.04E+01,1.39E+01,1.02E+01,1.41E+01,9.86E+00,1.48E+01,3.70E-02
9.30E+00,1.48E+01,9.71E+00,1.46E+01,9.86E+00,1.46E+01,1.04E+01,1.39E+01,1.02E+01,1.41E+01,4.39E-02
9.07E+00,1.58E+01,9.30E+00,1.48E+01,9.71E+00,1.46E+01,9.86E+00,1.46E+01,1.04E+01,1.39E+01,4.74E-02
9.30E+00,1.53E+01,9.07E+00,1.58E+01,9.30E+00,1.48E+01,9.71E+00,1.46E+01,9.86E+00,1.46E+01,4.83E-02
8.96E+00,1.53E+01,9.30E+00,1.53E+01,9.07E+00,1.58E+01,9.30E+00,1.48E+01,9.71E+00,1.46E+01,5.75E-02
8.96E+00,1.53E+01,8.96E+00,1.53E+01,9.30E+00,1.53E+01,9.07E+00,1.58E+01,9.30E+00,1.48E+01,6.52E-02
9.86E+00,1.53E+01,8.96E+00,1.53E+01,8.96E+00,1.53E+01,9.30E+00,1.53E+01,9.07E+00,1.58E+01,3.35E-02
8.96E+00,1.67E+01,9.86E+00,1.53E+01,8.96E+00,1.53E+01,8.96E+00,1.53E+01,9.30E+00,1.53E+01,4.30E-02
8.47E+00,1.83E+01,8.96E+00,1.67E+01,9.86E+00,1.53E+01,8.96E+00,1.53E+01,8.96E+00,1.53E+01,5.89E-02
8.65E+00,1.83E+01,8.47E+00,1.83E+01,8.96E+00,1.67E+01,9.86E+00,1.53E+01,8.96E+00,1.53E+01,5.08E-02
9.86E+00,1.50E+01,8.65E+00,1.83E+01,8.47E+00,1.83E+01,8.96E+00,1.67E+01,9.86E+00,1.53E+01,6.23E-02
1.02E+01,1.50E+01,9.86E+00,1.50E+01,8.65E+00,1.83E+01,8.47E+00,1.83E+01,8.96E+00,1.67E+01,6.99E-02
9.18E+00,1.64E+01,1.02E+01,1.50E+01,9.86E+00,1.50E+01,8.65E+00,1.83E+01,8.47E+00,1.83E+01,7.54E-02
9.71E+00,1.53E+01,9.18E+00,1.64E+01,1.02E+01,1.50E+01,9.86E+00,1.50E+01,8.65E+00,1.83E+01,5.24E-02
9.18E+00,1.58E+01,9.71E+00,1.53E+01,9.18E+00,1.64E+01,1.02E+01,1.50E+01,9.86E+00,1.50E+01,5.53E-02
1.15E+01,1.29E+01,9.18E+00,1.58E+01,9.71E+00,1.53E+01,9.18E+00,1.64E+01,1.02E+01,1.50E+01,6.04E-02
8.96E+00,1.58E+01,1.15E+01,1.29E+01,9.18E+00,1.58E+01,9.71E+00,1.53E+01,9.18E+00,1.64E+01,5.95E-02
1.13E+01,1.29E+01,8.96E+00,1.58E+01,1.15E+01,1.29E+01,9.18E+00,1.58E+01,9.71E+00,1.53E+01,3.91E-02
1.00E+01,1.37E+01,1.13E+01,1.29E+01,8.96E+00,1.58E+01,1.15E+01,1.29E+01,9.18E+00,1.58E+01,9.52E-02
